,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent
1945,Graduate,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,26697600000000000,74,1734,Partner,0,2,0
1946,Graduate,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,21600000000000000,49,823,Partner,1,3,1
1947,Graduate,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,10454400000000000,58,1138,Partner,1,3,1
1948,Graduate,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,42076800000000000,72,1429,Alone,0,1,0
1949,Postgraduate,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,13564800000000000,43,1371,Partner,0,2,0
1950,Graduate,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,43200000000000000,55,982,Alone,1,2,1
1951,Graduate,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,8294400000000000,38,44,Alone,1,2,1
1952,Graduate,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,47001600000000000,50,318,Partner,2,4,1
1953,Graduate,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,38707200000000000,46,434,Partner,1,3,1
1954,Undergraduate,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,20217600000000000,50,198,Partner,2,4,1
1955,Graduate,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,23068800000000000,52,359,Partner,1,3,1
1956,Undergraduate,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,60134400000000000,58,576,Partner,0,2,0
1957,Postgraduate,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,24364800000000000,53,88,Alone,2,3,1
1958,Graduate,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,6912000000000000,42,63,Partner,1,3,1
1959,Postgraduate,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,49334400000000000,37,27,Alone,1,2,1
1960,Graduate,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,42076800000000000,37,193,Partner,1,3,1
1961,Postgraduate,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,56073600000000000,47,101,Alone,1,2,1
1962,Graduate,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,11836800000000000,70,2211,Partner,0,2,0
1963,Postgraduate,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,33177600000000000,59,140,Partner,1,3,1
1964,Graduate,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,43372800000000000,46,415,Alone,2,3,1
1965,Graduate,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,47692800000000000,64,22,Partner,1,3,1
1966,Graduate,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,43891200000000000,43,263,Partner,2,4,1
1967,Graduate,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,32140800000000000,30,393,Partner,0,2,0
1968,Graduate,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,21686400000000000,35,147,Partner,1,3,1
1969,Graduate,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,6652800000000000,65,443,Partner,1,3,1
1970,Postgraduate,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,16848000000000000,58,1958,Alone,0,1,0
1971,Postgraduate,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,39571200000000000,50,174,Partner,1,3,1
1972,Postgraduate,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,22032000000000000,74,2217,Alone,0,1,0
1973,Graduate,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,7516800000000000,63,1691,Alone,1,2,1
1974,Graduate,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,37843200000000000,61,25,Partner,2,4,1
1975,Undergraduate,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,3196800000000000,41,809,Partner,0,2,0
1976,Graduate,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,57801600000000000,46,895,Partner,0,2,0
1977,Postgraduate,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,47606400000000000,46,484,Partner,1,3,1
1978,Postgraduate,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,45705600000000000,48,413,Partner,1,3,1
1979,Undergraduate,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,15379200000000000,41,331,Alone,1,2,1
1980,Graduate,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,41299200000000000,51,25,Alone,1,2,1
1981,Postgraduate,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,16156800000000000,54,13,Alone,1,2,1
1982,Graduate,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,57110400000000000,51,115,Partner,1,3,1
1983,Graduate,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1468800000000000,55,16,Alone,0,1,0
1984,Postgraduate,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,24537600000000000,49,92,Alone,2,3,1
1985,Graduate,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,20217600000000000,44,52,Partner,1,3,1
1986,Graduate,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,50112000000000000,51,1464,Partner,1,3,1
1987,Graduate,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,43286400000000000,57,441,Alone,1,2,1
1988,Postgraduate,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,24624000000000000,62,283,Alone,1,2,1
1989,Postgraduate,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,10281600000000000,55,747,Partner,1,3,1
1990,Graduate,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,34992000000000000,63,1870,Alone,0,1,0
1991,Graduate,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,43200000000000000,35,165,Alone,1,2,1
1992,Graduate,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,28252800000000000,44,1941,Partner,0,2,0
1993,Undergraduate,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,44755200000000000,40,839,Partner,0,2,0
1994,Graduate,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,59702400000000000,63,1655,Alone,0,1,0
1995,Undergraduate,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39484800000000000,46,23,Partner,2,4,1
1996,Graduate,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,41904000000000000,38,66,Partner,0,2,0
1997,Graduate,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,38016000000000000,54,37,Partner,2,4,1
1998,Graduate,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,7862400000000000,70,21,Alone,2,3,1
1999,Graduate,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,55468800000000000,49,22,Partner,3,5,1
2000,Graduate,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,11836800000000000,43,78,Partner,1,3,1
2001,Postgraduate,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,38880000000000000,39,79,Partner,1,3,1
2002,Graduate,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,13737600000000000,65,265,Partner,2,4,1
2003,Postgraduate,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,12441600000000000,69,1175,Partner,1,3,1
2004,Postgraduate,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,43027200000000000,56,1305,Partner,1,3,1
2005,Postgraduate,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,10886400000000000,42,46,Partner,1,3,1
2006,Graduate,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,40953600000000000,56,25,Partner,2,4,1
2007,Graduate,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,22032000000000000,68,46,Alone,0,1,0
2008,Postgraduate,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,57024000000000000,72,874,Partner,1,3,1
2009,Undergraduate,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,60220800000000000,36,100,Partner,1,3,1
2010,Postgraduate,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,41126400000000000,74,930,Alone,1,2,1
2011,Graduate,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,18576000000000000,66,868,Partner,1,3,1
2012,Graduate,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,19785600000000000,45,45,Partner,1,3,1
2013,Graduate,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,36806400000000000,46,1260,Partner,1,3,1
2014,Graduate,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,23673600000000000,37,414,Partner,1,3,1
2015,Graduate,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,17798400000000000,71,392,Partner,1,3,1
2016,Graduate,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,54691200000000000,44,1109,Partner,2,4,1
2017,Graduate,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,33955200000000000,70,639,Alone,1,2,1
2018,Graduate,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,39571200000000000,37,79,Partner,1,3,1
2019,Graduate,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,43718400000000000,39,1665,Partner,0,2,0
2020,Graduate,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,36547200000000000,30,692,Alone,0,1,0
2021,Graduate,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,55468800000000000,51,1392,Alone,3,4,1
2022,Graduate,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,18316800000000000,40,44,Partner,1,3,1
2023,Postgraduate,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,18144000000000000,42,50,Partner,1,3,1
2024,Graduate,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,56678400000000000,50,467,Partner,1,3,1
2025,Graduate,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,18230400000000000,51,223,Alone,1,2,1
2026,Graduate,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,1728000000000000,62,158,Partner,1,3,1
2027,Graduate,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,25142400000000000,48,1211,Partner,0,2,0
2028,Graduate,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,58838400000000000,51,1575,Alone,1,2,1
2029,Undergraduate,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,15897600000000000,74,1208,Partner,0,2,0
2030,Graduate,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,41212800000000000,70,43,Partner,2,4,1
2031,Graduate,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,24192000000000000,46,527,Alone,2,3,1
2032,Graduate,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,604800000000000,62,932,Alone,1,2,1
2033,Postgraduate,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,2332800000000000,66,71,Alone,2,3,1
2034,Graduate,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,259200000000000,68,54,Partner,2,4,1
2035,Graduate,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,40348800000000000,56,129,Alone,0,1,0
2036,Graduate,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,54518400000000000,48,1615,Alone,1,2,1
2037,Postgraduate,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,29635200000000000,45,1034,Alone,1,2,1
2038,Graduate,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,46656000000000000,71,1088,Partner,1,3,1
2039,Graduate,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,15897600000000000,52,137,Partner,1,3,1
2040,Postgraduate,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,21340800000000000,39,1244,Partner,0,2,0
2041,Graduate,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,46051200000000000,43,41,Partner,2,4,1
2042,Graduate,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,59270400000000000,47,1174,Partner,1,3,1
2043,Graduate,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,46569600000000000,70,993,Alone,1,2,1
2044,Graduate,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,25574400000000000,73,100,Partner,0,2,0
2045,Postgraduate,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,52531200000000000,69,1680,Partner,1,3,1
2046,Graduate,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,7344000000000000,37,98,Partner,1,3,1
2047,Graduate,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,21859200000000000,42,48,Partner,1,3,1
2048,Graduate,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,28339200000000000,72,519,Partner,1,3,1
2049,Graduate,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,16070400000000000,65,715,Partner,1,3,1
2050,Graduate,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,24796800000000000,52,37,Partner,1,3,1
2051,Postgraduate,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,46224000000000000,34,653,Alone,0,1,0
2052,Graduate,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,30844800000000000,38,1455,Partner,0,2,0
2053,Graduate,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,12268800000000000,51,602,Alone,1,2,1
2054,Postgraduate,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,31017600000000000,44,26,Partner,1,3,1
2055,Undergraduate,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,8121600000000000,61,102,Alone,0,1,0
2056,Graduate,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,58060800000000000,48,176,Partner,1,3,1
2057,Graduate,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,51753600000000000,61,433,Partner,1,3,1
2058,Graduate,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,45964800000000000,33,1366,Partner,0,2,0
2059,Graduate,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,43027200000000000,52,1001,Partner,1,3,1
2060,Undergraduate,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,48470400000000000,29,961,Partner,0,2,0
2061,Graduate,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,7776000000000000,62,1518,Partner,1,3,1
2062,Graduate,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,23155200000000000,41,56,Alone,1,2,1
2063,Postgraduate,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,20304000000000000,50,22,Partner,1,3,1
2064,Postgraduate,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,26092800000000000,47,400,Alone,2,3,1
2065,Undergraduate,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,21686400000000000,52,26,Partner,0,2,0
2066,Graduate,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,5011200000000000,45,350,Partner,1,3,1
2067,Graduate,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,48124800000000000,28,1216,Alone,0,1,0
2068,Postgraduate,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,57024000000000000,72,874,Partner,1,3,1
2069,Postgraduate,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,34905600000000000,71,40,Partner,2,4,1
2070,Graduate,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,23500800000000000,46,1367,Partner,0,2,0
2071,Graduate,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,34300800000000000,65,264,Alone,2,3,1
2072,Postgraduate,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,55123200000000000,45,2053,Partner,1,3,1
2073,Graduate,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,49852800000000000,46,1376,Partner,1,3,1
2074,Postgraduate,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,8726400000000000,45,45,Partner,2,4,1
2075,Postgraduate,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,3283200000000000,72,976,Partner,1,3,1
2076,Undergraduate,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,56160000000000000,37,51,Partner,1,3,1
2077,Postgraduate,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,11232000000000000,47,1264,Partner,1,3,1
2078,Undergraduate,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,41990400000000000,49,75,Partner,0,2,0
2079,Undergraduate,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,52531200000000000,35,57,Partner,1,3,1
2080,Postgraduate,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,33177600000000000,59,140,Partner,1,3,1
2081,Graduate,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,48470400000000000,51,497,Alone,1,2,1
2082,Postgraduate,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,33350400000000000,72,266,Partner,1,3,1
2083,Graduate,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,56160000000000000,60,2006,Alone,0,1,0
2084,Graduate,58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,33868800000000000,66,615,Alone,2,3,1
2085,Postgraduate,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,47952000000000000,40,1021,Partner,0,2,0
2086,Graduate,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,3801600000000000,68,22,Partner,2,4,1
2087,Postgraduate,43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,20736000000000000,47,133,Partner,1,3,1
2088,Postgraduate,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,29376000000000000,67,437,Partner,1,3,1
2089,Postgraduate,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,17884800000000000,52,1013,Partner,1,3,1
2090,Undergraduate,27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,26524800000000000,40,57,Partner,1,3,1
2091,Postgraduate,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,13737600000000000,69,1038,Partner,1,3,1
2092,Postgraduate,72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,38448000000000000,59,1573,Alone,0,1,0
2093,Graduate,25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,53481600000000000,50,28,Alone,1,2,1
2094,Postgraduate,37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,56592000000000000,45,123,Partner,1,3,1
2095,Undergraduate,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,27907200000000000,45,13,Partner,2,4,1
2096,Graduate,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,57715200000000000,41,132,Partner,1,3,1
2097,Undergraduate,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,60048000000000000,65,732,Partner,1,3,1
2098,Graduate,50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,777600000000000,64,66,Partner,2,4,1
2099,Graduate,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,23155200000000000,49,1631,Partner,0,2,0
2100,Graduate,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,28598400000000000,55,608,Partner,1,3,1
2101,Postgraduate,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,39398400000000000,35,1822,Partner,0,2,0
2102,Postgraduate,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,57369600000000000,56,1282,Partner,0,2,0
2103,Graduate,33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,20563200000000000,47,8,Partner,3,5,1
2104,Graduate,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,37411200000000000,45,43,Alone,1,2,1
2105,Postgraduate,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,41040000000000000,45,1931,Alone,0,1,0
2106,Postgraduate,156924.0,0,0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26265600000000000,72,8,Partner,0,2,0
2107,Undergraduate,16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,59097600000000000,41,103,Partner,1,3,1
2108,Postgraduate,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,14688000000000000,64,1169,Alone,0,1,0
2109,Graduate,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,7257600000000000,56,395,Partner,1,3,1
2110,Graduate,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,23328000000000000,52,258,Alone,2,3,1
2111,Graduate,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,4233600000000000,51,25,Alone,1,2,1
2112,Postgraduate,62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,10368000000000000,67,185,Alone,1,2,1
2113,Postgraduate,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,59788800000000000,55,180,Alone,2,3,1
2114,Graduate,19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,12960000000000000,47,22,Alone,1,2,1
2115,Graduate,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,13564800000000000,50,44,Partner,2,4,1
2116,Graduate,36997.0,1,1,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,44323200000000000,53,94,Alone,2,3,1
2117,Graduate,23539.0,0,0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,10454400000000000,64,81,Partner,0,2,0
2118,Graduate,65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,14083200000000000,48,798,Alone,1,2,1
2119,Graduate,78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,18835200000000000,64,1334,Alone,0,1,0
2120,Postgraduate,29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,8294400000000000,50,38,Partner,1,3,1
2121,Postgraduate,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,8380800000000000,61,61,Partner,3,5,1
2122,Postgraduate,63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,30931200000000000,48,300,Partner,2,4,1
2123,Postgraduate,42769.0,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,22464000000000000,59,88,Partner,1,3,1
